nr,Artikelid,Varnummer,Namn,Namn2,Prisinklmoms,Pant,Volymiml,PrisPerLiter,Saljstart,Slutlev,Varugrupp,Forpackning,Forslutning,Ursprung,Ursprunglandnamn,Producent,Leverantor,Argang,Provadargang,Alkoholhalt,Sortiment,Ekologisk,Koscher,RavarorBeskrivning,fyllighet,stravhet,fruktsyra,smak,doft
2266202,19707,22662,Faustino VII,,43,NA,375,114.67,1999-08-02,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,Rioja,Spanien,Faustino Mart�nez,Bibendum,2012,2012,12.5%,FS,0,0,,6,6,9,kryddig.fatkaraktar.torkade korsbar.choklad.vanilj.orter,kryddig.fatkaraktar.torkade korsbar.choklad.vanilj.orter
2267401,16899,22674,Vi�a Albali,Reserva,69,NA,750,92,1998-12-07,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Skruvkapsyl,Valdepe�as,Spanien,Felix Solis,Martin & Servera Aktiebolag,2010,2010,13%,FS,0,0,Tempranillo.,6,6,9,kryddig.utvecklad.fat.torkade korsbar.nypon.lagerblad,kryddig.utvecklad.fat.torkade korsbar.lagerblad.nypon
2267901,17049,22679,Se�or�o de los Llanos,Gran Reserva,69,NA,750,92,1999-01-04,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,Valdepe�as,Spanien,Bodegas Vinartis,Prime Wine Sweden AB,2007,2007,13%,FS,0,0,Cencibel (tempranillo).,7,7,9,fruktig.fatkaraktar.hallon.viol.lakrits.vanilj.choklad,fruktig.fatkaraktar.hallon.viol.vanilj.choklad
227001,19842,2270,Le Bistro,Tina,69,NA,750,92,2000-02-07,NA,"Rott vin, Mjukt & Barigt",Flaska,Skruvkapsyl,,Frankrike,Les Domaines Auriol,Giertz Vinimport AB,2013,2013,12.5%,FS,1,0,"Merlot, carignan och syrah.",5,4,8,barig.ungdomlig.inslag morka bar.orter.lakrits,barig.ungdomlig.morka bar.orter.lakrits
2280001,14663,22800,Parall�le 45,C�tes du Rh�ne,99,NA,750,132,1998-02-16,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Rhonedalen, C�tes du Rh�ne",Frankrike,Domaine Jaboulet,Nigab,2011,2011,14%,FS,0,0,Grenache och syrah.,8,8,9,kryddig.fruktig.bjornbar.lagerblad.sotlakrits.rosmarin.peppar,kryddig.fruktig.bjornbar.lagerblad.sotlakrits.peppar
228101,590969,2281,Fat Bastard,Shiraz,89,NA,750,118.67,2011-06-30,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Skruvkapsyl,"Languedoc-Roussillon, VdP d'Oc",Frankrike,The Fat Bastard Wine Company,The Wine Team,2012,2012,13%,FS,0,0,Shiraz.,9,9,9,mycket fruktig.fatkaraktar.bjornbar.plommon.viol.lakrits.kakao,generost fruktig.fatkaraktar.plommon.bjornbar.lakrits.viol.choklad
2281701,45764,22817,Villa Cafaggio,,152,NA,750,202.67,2004-06-07,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Toscana, Chianti, Chianti Classico",Italien,Villa Cafaggio,Chris-Wine AB,2011,2011,14%,FS,0,0,Sangiovese.,8,8,10,kryddig.utvecklad.fatkaraktar.torkade korsbar.salvia.plommon.pinjenotter.kakao,kryddig.utvecklad.fatkaraktar.morka korsbar.viol.choklad.pinjenotter.salvia
228201,849901,2282,Boschendal,1685 G&T,89,NA,750,118.67,2014-09-01,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Skruvkapsyl,"Western Cape, Coastal Region",Sydafrika,Boschendal Estate,Spendrups Bryggeri AB,2012,2012,14%,FSN,0,0,Grenache och tempranillo.,9,9,9,nyanserad.fruktig.fat.morka korsbar.svarta vinbar.kryddor.lakrits.orter,nyanserad.fruktig.fat.morka korsbar.svarta vinbar.kryddor.lakrits.orter
2282601,677037,22826,Chill Out,Lakes Shiraz,63,1,750,84,2012-10-01,NA,"Rott vin, Fruktigt & Smakrikt",PET-flaska,Skruvkapsyl,Kalifornien,USA,Altia,Altia Sweden AB,2013,2013,13.5%,FS,0,0,Shiraz.,6,5,8,mycket fruktig.bjornbarssylt.jordgubbar.sotlakrits,fruktig.jordgubbar.bjornbarssylt.sotlakrits
2282608,43904,22826,Chill Out,Dark & Generous Shiraz,189,NA,3000,63,2004-03-01,NA,"Rott vin, Fruktigt & Smakrikt",Box,Tryckknapp front,Kalifornien,USA,Altia,Altia Sweden AB,2013,2013,13.5%,FS,0,0,Shiraz.,6,5,8,mycket fruktig.bjornbarssylt.jordgubbar.sotlakrits,fruktig.jordgubbar.bjornbarssylt.sotlakrits
228901,782831,2289,C�tes du Jura,Pinot Noir,99,NA,750,132,2013-12-02,NA,"Rott vin, Mjukt & Barigt",Flaska,Naturkork,"Jura, C�tes du Jura",Frankrike,Fruiti�re Vinicole d' Arbois,Concealed Wines AB,2012,2012,12.5%,FS,0,0,Pinot noir.,5,5,10,nyanserad.barig.frisk.en liten angenam karvhet.lingon.hallon.kryddor.gras,nyanserad.barig.liten kryddighet.hallon.orter.jordgubbar.gras
229101,714764,2291,Le Hurlevent,Ch�teauneuf-du-Pape,169,NA,750,225.33,2013-03-01,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Rhonedalen, C�tes du Rh�ne, Ch�teauneuf-du-Pape",Frankrike,Vignobles Mayard,Vinia Sweden AB,2012,2012,14.5%,FS,0,0,"Grenache, syrah och cinsault.",9,9,9,nyanserad.kryddig.plommon.korsbar.lavendel.vitpeppar.lakrits.lagerblad,nyanserad.kryddig.plommon.korsbar.vitpeppar.orter.lakrits.lagerblad
2295101,47354,22951,Mezzacorona Lagrein,,69,NA,750,92,2004-05-03,NA,"Rott vin, Mjukt & Barigt",Flaska,Naturkork,"Trentino-Alto Adige, Trentino",Italien,Mezzacorona,Enjoy Wine & Spirits AB,2012,2012,13%,FS,0,0,Lagrein.,5,5,8,fruktig.morka korsbar.blabar vanilj.lakrits,fruktig.morka korsbar.blabar.salvia.lakrits
2295501,47416,22955,Serrata Belguardo,,109,NA,750,145.33,2004-09-06,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Naturkork,"Toscana, Maremma Toscana",Italien,Marchesi Mazzei,The WineAgency Sweden AB,2012,2012,13.5%,FS,0,0,80% sangiovese och 20% alicante nero.,8,8,9,fruktig.fatkaraktar.morka korsbar.tobak.salvia.vanilj.choklad,nyanserad.fruktig.fatkaraktar.morka korsbar.salvia.plommon.choklad
2298101,48017,22981,Monterosso,Rosso,49,NA,750,65.33,2004-06-07,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Skruvkapsyl,"Molise, Osco",Italien,Nordic Sea Winery,Oenoforos AB,2013,2013,12.5%,FS,0,0,Sangiovese.,7,6,9,mycket fruktig.fat.korsbar.blabar.viol.orter.vanilj,mycket fruktig.fat.korsbar.lakrits.viol.orter.vanilj
2298908,48516,22989,South Atlantic,Shiraz Cabernet Sauvignon,159,NA,3000,53,2004-08-02,NA,"Rott vin, Fruktigt & Smakrikt",Box,Vridtapp,Western Cape,Sydafrika,Origin Wine,Mondo Wine Sweden AB,2014,2014,13.5%,FS,0,0,Shiraz och cabernet sauvignon.,7,7,9,mycket fruktig.fat.skogsbar.lakrits.plommon.vanilj,mycket fruktig.fat.skogsbar.plommon.viol.sotlakrits
2299601,48894,22996,Porcupine Ridge,Syrah,99,NA,750,132,2004-09-06,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Skruvkapsyl,"Western Cape, Coastal Region",Sydafrika,Boekenhoutskloof,Prime Wine Sweden AB,2013,2013,14.5%,FS,0,0,Syrah.,9,8,9,mycket fruktig.aningen rokig.fatkaraktar.bjornbar.peppar.rosmarin.lakrits,mycket fruktig.fatkaraktar.bjornbar.plommon.viol.rosmarin.lakrits
230001,1624,2300,Villa Antinori,,139,NA,750,185.33,1955-10-01,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,Toscana,Italien,Marchesi Antinori,Sigva AB,2011,2011,13.5%,FS,0,0,"60% sangiovese, 20% cabernet sauvignon, 15% merlot och 5% syrah.",9,9,9,nyanserad.kryddig.fatkaraktar.korinter.svarta vinbar.ceder.choklad.tobak,nyanserad.kryddig.fatkaraktarmorka korsbar.svarta vinbar.ceder.choklad.tobak
230402,236050,2304,Dom�ni Veneti,Recioto della Valpolicella Classico,150,NA,375,400,2007-10-01,NA,"Rott vin, Sott",Flaska,Naturkork,"Venetien, Valpolicella, Recioto della Valpolicella, Recioto della Valpolicella Classico",Italien,Cantina Valpolicella Negrar,Carovin AB,2012,2012,12.5%,FS,0,0,"70% corvina, 15% corvinone och 15% rondinella.",8,NA,9,mycket sot.fruktig.fat.morka korsbar.russin.choklad.plommon.vanilj,fruktig.fat.morka korsbar.blabar.korinter.mintchoklad
2305001,49753,23050,Dom�ni Veneti,Amarone Classico,199,NA,750,265.33,2004-10-04,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Venetien, Valpolicella, Amarone della Valpolicella, Amarone della Valpolicella Classico",Italien,Cantina Valpolicella Negrar,Carovin AB,2011,2011,15%,FS,0,0,"70% corvina veronese, 15% corvinone och 15% rondinella.",10,9,10,kryddigt.fat.torkade korsbar.notter.romrussin.kanel.rosmarin.kakao,kryddig.fat.torkade korsbar.svarta vinbar.russin.choklad.kanel.notter
230501,1630,2305,Barolo,Serralunga d'Alba Fontanafredda,239,NA,750,318.67,1955-09-01,NA,"Rott vin, Stramt & Nyanserat",Flaska,Naturkork,"Piemonte, Barolo",Italien,Fontanafredda,Enjoy Wine & Spirits AB,2009,2009,14%,FS,0,0,Nebbiolo,9,10,10,stram.kryddig.fatkaraktar.torkade korsbar.korinter.kakao.rosor.nypon,nyanserad.kryddig.fatkaraktar.korsbar.rosor.nypon.notter
230502,643264,2305,Barolo,Serralunga d'Alba Fontanafredda,125,NA,375,333.33,2012-04-02,NA,"Rott vin, Stramt & Nyanserat",Flaska,Naturkork,"Piemonte, Barolo",Italien,Fontanafredda,Enjoy Wine & Spirits AB,2009,2009,14%,FS,0,0,,9,10,10,stram.kryddig.fatkaraktar.torkade korsbar.korinter.kakao.rosor.nypon,nyanserad.kryddig.fatkaraktar.korsbar.rosor.nypon.notter
2307101,812451,23071,Barbera d'Alba,Superiore,172,NA,750,229.33,2014-03-01,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Naturkork,"Piemonte, Barbera d'Alba",Italien,G.D. Vajra,Moestue Grape Selections AB,2011,2011,15%,FS,0,0,Barbera.,9,9,9,nyanserad.fruktig.fatkaraktar.plommon.choklad.skogshallon.farska orter,nyanserad.fruktig.fatkaraktar.morka bar.plommon.viol.kaffe.orter
2307201,50947,23072,Corvina Veronese,,89,NA,750,118.67,2004-12-06,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Venetien, Veronese",Italien,Vinea,Winepartners Nordic AB,2010,2010,13.5%,FS,0,0,Corvina.,7,7,9,kryddig.fat.morka korsbar.orter.pinjenotter.vanilj,kryddig.fat.morka korsbar.pinjenotter.choklad.orter
230801,19826,2308,A Mano,Primitivo,79,NA,750,105.33,1999-11-01,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Skruvkapsyl,Apulien,Italien,Fusione,Vinunic AB,2012,2012,13.5%,FS,0,0,Primitivo,6,6,9,fruktig.skogsbar.lakrits.kryddor.vanilj,fruktig.skogsbar.lavendel.lakrits.vanilj
230908,574728,2309,Allegrini,,265,NA,3000,88.33,2011-04-20,NA,"Rott vin, Kryddigt & Mustigt",Box,Vingtapp,Venetien,Italien,Allegrini,The WineAgency Sweden AB,2013,2013,13.5%,FS,0,0,"Corvina, veronese, rondinella och molinara.",8,8,9,kryddig.fruktig.fat.morka korsbar.pinjenotter.skogsbar.kakao,kryddig.fruktig.fat.morka korsbar.orter.skogsbar.choklad
231001,1636,2310,Ruffino,Chianti,79,NA,750,105.33,1955-09-01,NA,"Rott vin, Mjukt & Barigt",Flaska,Naturkork,"Toscana, Chianti",Italien,Ruffino,Philipson Soderberg AB,2013,2013,12.5%,FS,0,0,Sangiovese.,5,6,9,barig.korsbar.hallon.orter,barig.korsbar.hallon.lakrits.orter
231002,1637,2310,Ruffino,Chianti,45,NA,375,120,1955-10-01,NA,"Rott vin, Mjukt & Barigt",Flaska,Naturkork,"Toscana, Chianti",Italien,Ruffino,Philipson Soderberg AB,2013,2013,13%,FS,0,0,Sangiovese.,5,6,9,barig.korsbar.hallon.orter,barig.korsbar.hallon.lakrits.orter
231508,263803,2315,Raccolto,Nero d'Avola Cabernet Sauvignon Appassimento,239,NA,3000,79.67,2007-06-11,NA,"Rott vin, Fruktigt & Smakrikt",Box,Tryckknapp front,Sicilien,Italien,Nordic Sea Winery,Oenoforos AB,2013,2013,13.5%,FS,1,0,Nero d'avola och cabernet sauvignon.,7,7,9,mycket fruktig.aningen brandfat.svarta vinbar.korsbar.viol.lakrits,mycket fruktig.aningen brand.ensvarta vinbar.korsbar.lakrits.vanilj
231601,712833,2316,Montefalco Rosso,Antonelli,127,NA,750,169.33,2013-03-01,NA,"Rott vin, Stramt & Nyanserat",Flaska,Naturkork,"Umbrien, Montefalco",Italien,Antonelli San Marco,Fondberg,2011,2011,14%,FS,0,0,"70% sangiovese, 15% sagrantino och 15% merlot.",9,10,9,nyanserad.kryddig.fatkaraktar.morka korsbar.plommon.timjan.lavendel.kakao,nyanserad.kryddig.fatkaraktar.morka korsbar.plommon.timjan.lavendel.choklad
231701,806487,2317,Ch�teauneuf-du-Pape,Domaine des Chanssaud,249,NA,750,332,2014-03-01,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Rhonedalen, C�tes du Rh�ne, Ch�teauneuf-du-Pape",Frankrike,Domaine des Chanssaud,Concealed Wines AB,2011,2011,14.5%,FS,0,0,"86% grenache, 8% syrah, 5% mourv�dre och 1% cinsault.",10,9,10,nyanserad.kryddig.fat.hallon.sandeltra.korsbar.kanel.bjornbar.vitpeppar,nyanserad.kryddig.fat.korinter.hallon.sandeltra.korsbar.kanel.mynta
232201,235878,2322,il Conte,Montepulciano d'Abruzzo,69,NA,750,92,2007-04-02,NA,"Rott vin, Mjukt & Barigt",Flaska,Naturkork,"Abruzzerna, Montepulciano d'Abruzzo",Italien,Nordic Sea Winery,Oenoforos AB,2013,2013,12.5%,FS,1,0,Montepulciano.,6,6,9,fruktig.fat.korsbar.hallon.lavendel.vanilj,fruktig.fat.morka bar.lavendel.vanilj
232202,251570,2322,il Conte,Montepulciano d'Abruzzo,38,NA,375,101.33,2007-04-02,NA,"Rott vin, Mjukt & Barigt",Flaska,Plastkork/syntetkork,"Abruzzerna, Montepulciano d'Abruzzo",Italien,Nordic Sea Winery,Oenoforos AB,2013,2013,13.5%,FS,1,0,Montepulciano.,6,6,9,fruktig.fat.korsbar.hallon.lavendel.vanilj,fruktig.fat.morka bar.lavendel.vanilj
232404,543435,2324,Sonovino,Primitivo,24,NA,250,96,2011-04-01,NA,"Rott vin, Mjukt & Barigt",Papp,,Apulien,Italien,MGM Mondo del Vino,Mondo Wine Sweden AB,2012,2012,13.5%,FS,0,0,90% primitivo och 10% negroamaro.,6,6,9,barig.skogsbar.lakrits.orter,barig..skogsbar.lakrits.orter
232501,543498,2325,Bolgarello,Rosso Sangiovese,79,NA,750,105.33,2011-04-01,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Skruvkapsyl,Toscana,Italien,Poggio al Tesoro,The WineAgency Sweden AB,2012,2012,13.5%,FS,0,0,85% sangiovese och 15% syrah.,8,8,9,kryddig.fruktig.fat.morka korsbar.bbjornbar.orter.kakao.lakrits,kryddig.fruktig.fat.morka korsbar.bjornbar.choklad.lakrits
232601,728854,2326,Epicuro,Zinfandel,89,NA,750,118.67,2013-01-16,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Naturkork,Apulien,Italien,Femar Vini,Domaine Wines Sweden AB,2012,2012,14%,FS,0,0,Zinfandel.,9,8,9,mycket fruktig.fatkaraktar.morka bar.plommonkompott.lakrits.vanilj,mycket fruktig.rostad fatkaraktar.morka bar.kaffe.choklad.vanilj
233501,735661,2335,Il Falcone,Riserva,119,NA,750,158.67,2013-12-02,NA,"Rott vin, Stramt & Nyanserat",Flaska,Naturkork,"Apulien, Castel del Monte",Italien,Rivera,Moestue Grape Selections AB,2008,2008,13.5%,FS,0,0,70% nero di troia och 30% montepulciano.,9,9,9,nyanserad.stram.fatkaraktar.korsbar.roda vinbar.timjan.kanel,nyanserad.fatkaraktar.korsbar.svarta vinbar.timjan.choklad.lavendel
233701,7885,2337,Montepulciano d'Abruzzo,,59,NA,750,78.67,1995-06-01,NA,"Rott vin, Mjukt & Barigt",Flaska,Skruvkapsyl,"Abruzzerna, Montepulciano d'Abruzzo",Italien,Umani Ronchi,Enjoy Wine & Spirits AB,2013,2013,13%,FS,0,0,Montepulciano.,5,5,9,barig.skogsbar.lakrits.hallon,barig.skogsbar.lakrits.orter
233901,735670,2339,Moncaro,Sangiovese,69,NA,750,92,2013-12-02,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Skruvkapsyl,"Abruzzerna, Terre di Chieti",Italien,Moncaro,Selezione Barbro Guaccero,2012,2012,13%,FS,0,0,85% sangiovese och 15% montepulciano.,7,7,9,fruktig.nagot kryddig.fat.morka korsbar.mjolkchoklad.orter,fruktig.nagot kryddig.fat.morka korsbar.choklad.orter
234101,16651,2341,Vivati,Zinfandel,79,NA,750,105.33,1998-12-07,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Skruvkapsyl,Apulien,Italien,Arvid Nordquist HAB,Arvid Nordquist Vin och Sprithandel,2013,2013,14%,FS,0,0,Primitivo.,8,7,9,mycket fruktig.fat.morka korsbar.russin.muskot.vanilj,mycket fruktig.fat.morka korsbar.russin.muskot.vanilj
234301,735456,2343,Cimerio del Parco,Riserva,140,NA,750,186.67,2013-09-02,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Naturkork,"Marche, Rosso Conero",Italien,Moncaro Terre Cortesi,Selezione Barbro Guaccero,2010,2010,13.5%,FS,0,0,Montepulciano.,8,8,9,nyanserad.fruktig.tydlig rostad fatkaraktar.korsbar.choklad.mynta.notter,nyanserad.fruktig.tydlig rostad fatkaraktar.plommon.kaffe.mynta.vanilj
234401,15469,2344,Fantini,Farnese Sangiovese,69,NA,750,92,1998-11-02,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Skruvkapsyl,"Abruzzerna, Terre di Chieti",Italien,Farnese,WineWorld AB,2013,2013,12.5%,FS,1,0,Sangiovese.,7,6,9,mycket fruktig.morka korsbar.orter.plommon.sotlakrits,fruktig.morka korsbar.sotlakrits.orter
234501,16864,2345,Masi,Amarone Costasera,285,NA,750,380,1999-02-01,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Venetien, Valpolicella, Amarone della Valpolicella",Italien,Masi,Philipson Soderberg AB,2010,2010,15%,FS,0,0,"70% corvina, 25% rondinella och 5% molinara.",inte testat,inte testat,inte testat,inte testat,inte testat
234506,33862,2345,Masi,Amarone Costasera,599,NA,1500,399.33,2002-03-04,NA,"Rott vin, Kryddigt & Mustigt",Magnum,Naturkork,"Venetien, Valpolicella, Amarone della Valpolicella",Italien,Masi,Philipson Soderberg AB,2010,2010,15%,FS,0,0,"Corvina, rondinella, molinara",inte testat,inte testat,inte testat,inte testat,inte testat
234601,631615,2346,Dragani,Sangiovese,75,NA,750,100,2012-04-02,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Skruvkapsyl,"Abruzzerna, Terre di Chieti",Italien,Cantine Dragani,Giertz Vinimport AB,2012,2012,12.5%,FS,0,0,Sangiovese.,8,7,9,mycket fruktig.rostad fatkaraktar.morka korsbar.mjolkchoklad.orter.vanilj,mycket fruktig.rostad fatkaraktar.morka korsbar.salvia.mjolkchoklad
234808,719625,2348,Tommolo,,199,NA,3000,66.33,2013-03-01,NA,"Rott vin, Fruktigt & Smakrikt",Box,Vingtapp,"Abruzzerna, Montepulciano d'Abruzzo",Italien,Chiusa Grande,Concealed Wines AB,2013,2013,13%,FS,1,0,Montepulciano.,6,7,9,barig.fat.blabar.korsbar.choklad.vanilj,barig.fat.morka bar.orter.choklad
235201,584259,2352,Soprasasso,Amarone Della Valpolicella,159,NA,750,212,2011-05-23,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Venetien, Valpolicella, Amarone della Valpolicella",Italien,MGM Mondo del Vino,Mondo Wine Sweden AB,2011,2011,15%,FS,0,0,Corvina samt ovriga druvsorter.,9,9,10,kryddig.fat.korsbar.korinter.enetra.lakrits,kryddig.fat.morka korsbar.korinter.plommon.lakrits.orter
235308,645586,2353,Il Barone,Rosso,149,NA,3000,49.67,2012-02-06,NA,"Rott vin, Mjukt & Barigt",Box,Tryckknapp topp,,Italien,ViniMundi,The Wine Team,2013,2013,12%,FS,0,0,Huvudsakligen sangiovese samt ovriga druvsorter.,5,5,9,barig.nagot syltig.fat.blabar.vanilj,barig.nagot syltig.fat.skogsbar.smorkola
235501,235888,2355,Valle Reale,Montepulciano d'Abruzzo,99,NA,750,132,2007-10-01,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Abruzzerna, Montepulciano d'Abruzzo",Italien,Valle Reale,The WineAgency Sweden AB,2010,2010,13.5%,FS,1,0,Montepulciano.,8,8,10,kryddig.fruktig.fatkaraktar.morka korsbar.salvia.kakao,kryddig.fruktig.fatkaraktar.morka korsbar.salvia.choklad
235708,664108,2357,Palazzo,Mio Rosso,154,NA,3000,51.33,2012-05-04,NA,"Rott vin, Kryddigt & Mustigt",Box,Vingtapp,,Italien,Nordic Sea Winery,Oenoforos AB,NA,NA,12.5%,FS,0,0,"Primitivo, negro amaro, sangiovese och montepulciano.",7,7,9,kryddig.fruktig.fat.morka korsbar.blabar.orter.vanilj,kryddig fruktig.fat.morka bar.russin.choklad.vanilj
235801,560656,2358,Pasqua Amarone della Valpolicella,,189,NA,750,252,2011-02-03,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Venetien, Valpolicella, Amarone della Valpolicella",Italien,Pasqua,Enjoy Wine & Spirits AB,2010,2010,15%,FS,0,0,"Corvina, rondinella, corvinone och negrara.",9,8,9,kryddig.fat.torkade korsbar.russin.viol.lakrits.mjolkchoklad,kryddig.fat.torkad frukt.viol.lakrits.salvia.mjolkchoklad
236001,786122,2360,The Big Zin,Zinfandel Old Vines,75,NA,750,100,2013-09-02,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Skruvkapsyl,Apulien,Italien,ViniMundi,The Wine Team,2012,NA,13.5%,FSB,0,0,Zinfandel.,8,7,9,generost fruktig.liten sotma.fat.viol.drottningsylt.bjornbar.vanilj,generost fruktig.fat.viol.drottningsylt.bjornbar.vanilj
236008,673390,2360,The Big Zin,Zinfandel Old Wines,199,NA,3000,66.33,2012-06-19,NA,"Rott vin, Fruktigt & Smakrikt",Box,Tryckknapp topp,Apulien,Italien,ViniMundi,The Wine Team,2013,2013,13.5%,FS,0,0,Zinfandel.,8,7,9,generost fruktig.liten sotma.fat.viol.drottningsylt.bjornbar.vanilj,generost fruktig.fat.viol.drottningsylt.bjornbar.vanilj
236701,215626,2367,Farnese,Colline Teramane,99,NA,750,132,2006-10-02,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Naturkork,"Abruzzerna, Montepulciano d'Abruzzo Colline Teramane",Italien,Farnese,WineWorld AB,2009,2009,13.5%,FS,0,0,Montepulciano.,10,8,9,generost fruktig.fatkaraktar.morka korsbar.plommon.viol.kaffe.kokos,generost fruktig.fatkaraktar.morka korsbar.plommon.viol.kokos
236901,325466,2369,Caf� Culture,Coffe Mocha Pinotage,79,NA,750,105.33,2008-04-01,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Skruvkapsyl,Western Cape,Sydafrika,KWV,Arvid Nordquist Vin och Sprithandel,2013,2013,14%,FS,0,0,Pinotage.,8,7,9,rikt vin.pataglig karaktar av rostade ekfat.kaffekaramell.skogsbar.choklad,stor.pataglig karaktar av rostade ekfat.kaffe.morka bar.chokladpraliner
237301,16862,2373,Terreno,Chianti Classico,99,NA,750,132,1999-01-04,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,"Toscana, Chianti, Chianti Classico",Italien,Terreno,Storia Wine AB,2011,2011,13.5%,FS,0,0,"Sangiovese 90%, canaiolo 10%",8,8,9,fruktig.fatkaraktar.korsbar.svart vinbar.kakao.vanilj.orter,fruktig.fatkaraktar.morka korsbar.choklad.vanilj.basilika
237701,760210,2377,Cesarini Sforza,Teroldego Rotaliano,79,NA,750,105.33,2013-09-02,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Naturkork,"Trentino-Alto Adige, Teroldego Rotaliano",Italien,Cesarini Sforza Spumanti SpA,Chris-Wine AB,2012,2012,13%,FS,0,0,Teroldego.,7,7,9,fruktig.nyanserad.fat.bjornbar.morka korsbar.choklad.blabar.orter,fruktig.nyanserad.fat.bjornbar.morka korsbar.choklad.orter
237801,856607,2378,Don Jacobo,Gran Reserva,229,NA,750,305.33,2014-09-01,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Naturkork,Rioja,Spanien,Bodegas Corral,Arvid Nordquist Vin och Sprithandel,1998,1998,13.5%,FSN,0,0,"Tempranillo, garnacha, mazuelo och graciano.",8,8,9,mogen.ursprungstypisk.fatkaraktar.dill.russin.choklad.torkade korsbar.kryddor,mogen.ursprungstypisk.fatkaraktar.dill.russin.choklad.torkade korsbar.kryddor
237901,675847,2379,Zeni Bardolino Superiore,Classico,99,NA,750,132,2012-10-01,NA,"Rott vin, Fruktigt & Smakrikt",Flaska,Naturkork,"Venetien, Bardolino, Bardolino Classico",Italien,Zeni,Handpicked Wines Sweden AB,2012,2012,13.5%,FS,0,0,"50% corvina, 30% rondinella, 10% corvinone och 10% molinara.",7,7,9,fruktig.fatkaraktar.morka korsbar.orter.lakrits.vanilj.kryddor,fruktig.fatkaraktar.morka korsbar.orter skogshallon.lakrits.vanilj
238001,760231,2380,Le Bertille,Rosso di Montepulciano,102,NA,750,136,2013-09-02,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Plastkork/syntetkork,"Toscana, Rosso di Montepulciano",Italien,Le Bertille,Vinlusen AB,2012,2012,13.5%,FS,0,0,"Sangiovese, colorino, mammolo och ciliegiolo.",7,8,9,kryddig.fatkaraktar.korsbar.hallon.kanel.nypon.orter.kakao,kryddig.fatkaraktar.korsbar.hallon.kanel.choklad.orter
238401,737780,2384,Lupi Reali,,69,NA,750,92,2013-04-02,NA,"Rott vin, Kryddigt & Mustigt",Flaska,Skruvkapsyl,"Abruzzerna, Montepulciano d'Abruzzo",Italien,Enoitalia,The WineAgency Sweden AB,2013,2013,12.5%,FS,1,0,Montepulciano.,7,6,9,kryddig.fruktig.fat.morka bar.vanilj.kryddpeppar,kryddig.fruktig.fat.morka korsbar.blabar.vanilj.kryddpeppar
238601,21955,2386,Masi,Modello delle Venezie,79,NA,750,105.33,2000-04-03,NA,"Rott vin, Mjukt & Barigt",Flaska,Skruvkapsyl,"Venetien, Delle Venezie",Italien,Masi,Philipson Soderberg AB,2012,2012,12%,FS,0,0,Refosco och raboso samt ovriga druvsorter.,5,5,9,barig.korsbar.vanilj.gras.lakrits,barig.korsbar.lakrits.vanilj
238608,536753,2386,Masi,Modello delle Venezie,255,NA,3000,85,2010-11-01,NA,"Rott vin, Mjukt & Barigt",Box,Vingtapp,"Venetien, Delle Venezie",Italien,Masi,Philipson Soderberg AB,2012,2012,12%,FS,0,0,Refosco och raboso samt ovriga druvsorter.,5,5,9,barig.korsbar.vanilj.gras.lakrits,barig.korsbar.lakrits.vanilj
